bert_bfd,bert,tfxl_bfd,tfxl_uni,xlnet,label
0.0006528825,0.000959827,0.001901969,0.00025548536,0.0005722501,0
0.7194652,0.6417162,0.96442175,0.98380697,0.89812666,1
0.8483249,0.7905319,0.8037991,0.9338165,0.8147045,1
0.0028881181,0.084967725,0.0062925196,0.017701773,0.0010085622,0
0.9908921,0.91362554,0.98123634,0.9760779,0.9923327,1
0.83867115,0.46217054,0.93097305,0.9408546,0.5482327,1
0.06384692,0.21748932,0.17947045,0.07313981,0.027538328,0
0.99676275,0.97845477,0.9810275,0.99397093,0.9783311,1
0.82244486,0.85093176,0.8883424,0.81145334,0.7090147,1
0.06411065,0.085775875,0.084151976,0.05244499,0.0037229892,0
0.8657362,0.9717194,0.9928261,0.9952724,0.96245575,1
0.98848116,0.64710104,0.9980617,0.99218166,0.97666365,1
0.56466985,0.65436405,0.67718303,0.63814235,0.9615099,1
0.51416737,0.38106382,0.33455917,0.18096422,0.3233131,0
0.986532,0.9450265,0.9586925,0.9675085,0.9615903,1
0.0033437188,0.031760205,0.0066177244,0.01984196,0.0061407196,0
0.12347785,0.36004204,0.27894992,0.28147885,0.1025436,0
0.01567499,0.005403839,0.0032223677,0.0005162792,0.021517096,0
0.897181,0.93028337,0.965173,0.9869856,0.8972258,1
0.8594201,0.9428432,0.94252366,0.9493494,0.937516,1
0.046879258,0.32540202,0.0054330104,0.001413046,0.16303411,0
0.3261686,0.31708798,0.287631,0.18886025,0.2380818,0
0.8798276,0.6294284,0.7376242,0.8080664,0.9939802,1
0.5736295,0.34334907,0.4955475,0.42467487,0.13645107,0
0.9762165,0.95092565,0.9822757,0.9861043,0.9320273,1
0.24808344,0.57706314,0.36674023,0.34150824,0.30673543,0
0.003133906,0.00061755197,0.0046989364,0.0013513834,0.0037694103,0
0.0009197022,0.029317325,0.0021040814,0.006283917,0.01709953,0
0.9971697,0.97582644,0.99674606,0.9961622,0.9329957,1
0.992882,0.79594094,0.9914084,0.99623376,0.8228693,1
0.12656596,0.31414115,0.24540022,0.093696564,0.31866345,0
0.9968322,0.94741184,0.9956047,0.99849415,0.9952207,1
0.8216958,0.6575569,0.82193536,0.7393909,0.8863478,1
0.74663883,0.7983173,0.97938603,0.9783742,0.9459541,1
0.15239301,0.73647356,0.78357154,0.596692,0.71802014,0
0.9992237,0.99101174,0.99934214,0.9990452,0.99995124,1
0.048471488,0.16358289,0.2240421,0.02437845,0.14944586,0
0.9930306,0.9839866,0.9920169,0.997338,0.9861053,1
0.10870606,0.36995426,0.18753284,0.07576595,0.6501528,0
0.9293857,0.60463285,0.82799083,0.8583723,0.9802987,1
0.90797937,0.81123424,0.9831321,0.9847911,0.9626593,1
0.99659234,0.9924386,0.9975121,0.98947096,0.96919394,1
0.00064199895,0.0005318429,0.003167418,0.0010658076,0.0031081927,0
0.011436017,0.104403354,0.017192235,0.0115199415,0.031714868,0
0.001245533,5.8604284e-05,1.0723299e-05,0.00019094386,3.1686064e-05,0
0.01921616,0.03490935,0.009766272,0.002044413,0.017512256,0
0.26664743,0.35911813,0.1869226,0.19704092,0.2720006,0
0.99035454,0.9914322,0.9990692,0.9989085,0.98679626,1
0.046846736,0.093010955,0.2054042,0.0036700931,0.3487807,0
0.023458278,0.0011372811,0.000987631,0.00046579633,0.0033837045,0
0.9606463,0.8431331,0.90404534,0.9867946,0.76121944,1
0.8208037,0.8551597,0.94801,0.9270151,0.86517245,1
0.99337405,0.9954886,0.9992269,0.9990902,0.9997952,1
0.0011260197,0.00097193813,0.0017466765,0.0034935258,0.0022049672,0
0.024542945,0.13238055,0.01391591,0.002980898,0.019414142,0
0.7488195,0.6263774,0.9134184,0.72402257,0.6827289,1
0.85025024,0.77946264,0.89445853,0.81130475,0.7765443,1
0.08479061,0.111006364,0.21865724,0.045889556,0.06729049,0
0.0054986877,0.020274216,0.035097446,0.0047809114,0.0061539137,0
0.25298965,0.26653397,0.32966554,0.09282656,0.15965572,0
0.0027328245,0.00095426606,0.0043187416,0.0015252401,0.021637777,0
0.86719036,0.26830566,0.8541027,0.92202544,0.85781753,1
0.94827634,0.9476474,0.9743749,0.94144213,0.97353166,1
0.0021367944,0.038989924,0.003405178,0.013884493,0.02766079,0
0.047669318,0.20898178,0.06313909,0.027662624,0.19956984,0
0.032019403,0.061960332,0.037752334,0.049083676,0.05346352,0
0.8040395,0.7482704,0.8067232,0.93447083,0.87336564,1
0.9878901,0.6740796,0.9980501,0.9975787,0.9916781,1
0.055764902,0.10684189,0.085462816,0.04248183,0.096407525,0
0.86238337,0.53401744,0.8213911,0.8789107,0.9558898,1
0.2675534,0.45460886,0.40296552,0.24545158,0.13926181,0
0.03173794,0.06316662,0.030840289,0.010531128,0.0027160868,0
0.85730827,0.7300177,0.9918846,0.9915053,0.96503365,1
0.8245842,0.46153733,0.63817376,0.5483979,0.48176003,1
0.84447426,0.76502526,0.8482087,0.77076155,0.8826288,1
0.008438725,0.075921215,0.008991269,0.005705009,0.003783234,0
0.9992211,0.9534011,0.99779224,0.99814856,0.99225277,1
0.8931086,0.5435726,0.88644296,0.814987,0.9653576,1
0.7940849,0.7910564,0.9318188,0.92588234,0.780616,1
0.0001222205,0.0029518758,0.0005721732,0.0012198002,0.00023627521,0
0.8157742,0.47558004,0.8720984,0.8474401,0.8102037,1
0.027546637,0.29024628,0.003995425,0.0030501063,0.10061392,0
0.9665305,0.751292,0.9948495,0.99693143,0.98900336,1
0.8539608,0.63536763,0.8840139,0.8695352,0.86156917,1
0.103217624,0.21086405,0.11339529,0.09219981,0.130865,0
0.9848851,0.91200686,0.8638545,0.902045,0.84396994,1
0.6278847,0.7350703,0.6414241,0.49473408,0.6240272,0
0.8807622,0.8448149,0.912626,0.9055533,0.73742753,1
0.0002839659,0.00021453868,0.0006169763,0.00056451035,0.0042630495,0
0.78957623,0.5834179,0.92169744,0.9710597,0.77020246,1
0.77352744,0.42085803,0.76905686,0.74087685,0.5230265,1
0.9981199,0.88377416,0.9985405,0.9996269,0.95367664,1
0.095610514,0.032264486,0.04699386,0.069488674,0.021992706,0
0.017712912,0.10285041,0.05486863,0.025748858,0.10834481,0
0.22845751,0.6215453,0.47207135,0.21358506,0.43362287,0
0.9985445,0.96749306,0.9955226,0.9996679,0.99308336,1
0.14912991,0.23987934,0.096988656,0.07503369,0.031160848,0
0.0034447107,0.01280056,0.029777806,0.0086348215,0.0056268037,0
0.9832955,0.8661617,0.98747826,0.98303705,0.9813571,1
0.2918503,0.8437398,0.15973382,0.055956177,0.50559783,0
0.8759578,0.85144913,0.94069225,0.8693831,0.82604885,1
0.15414003,0.4789731,0.25969264,0.14795879,0.38538304,0
0.9969766,0.9356085,0.99938464,0.9976101,0.9962761,1
0.10610089,0.17881827,0.2718323,0.1282504,0.20307392,0
0.99822193,0.9740703,0.9869537,0.9773456,0.99149704,1
0.08001965,0.10866401,0.019053612,0.007008718,0.117671035,0
0.81843567,0.5794323,0.8870428,0.82172465,0.43526965,1
0.11806573,0.46239173,0.16581583,0.11743989,0.017762803,0
0.9861449,0.801715,0.9864364,0.97882676,0.96880025,1
0.9849358,0.96474904,0.9145988,0.98031384,0.97210026,1
0.9792651,0.9863827,0.989787,0.98743707,0.9815406,1
0.9687806,0.89999485,0.982863,0.9942817,0.9981774,1
0.0050648474,0.07560237,0.07569311,0.011391614,0.108264156,0
0.98208034,0.8010458,0.9838401,0.95592105,0.89089644,1
0.00044107693,0.001111205,0.00011478431,8.331072e-05,0.002602112,0
0.9962757,0.994682,0.9983216,0.9952038,0.99920404,1
0.0018808526,0.0110331485,0.00055629667,0.0050683497,0.020110425,0
0.9345434,0.8283653,0.80302024,0.867487,0.9164414,1
0.071769044,0.21548136,0.05164237,0.025262903,0.030943284,0
9.352062e-05,0.0003858905,0.002655685,0.00027039976,0.001891943,0
0.8339907,0.9263321,0.8990462,0.88402706,0.9542787,1
0.22832541,0.39832816,0.23117194,0.119082,0.23448743,0
0.053970482,0.33480823,0.16178527,0.03654795,0.19025674,0
0.9874558,0.9657886,0.99497765,0.9976488,0.98190826,1
0.872523,0.5510271,0.8579514,0.9532365,0.03380696,1
0.024510093,0.057007886,0.11290114,0.08045098,0.008582539,0
0.63941365,0.5262231,0.81910145,0.883839,0.59860724,1
0.019862216,0.06948233,0.036602166,0.012309617,0.075899355,0
0.68516403,0.4542406,0.81706786,0.75100815,0.9226723,1
0.04391814,0.034179445,0.09696931,0.030421032,0.013452685,0
0.0027238838,0.0005649544,0.0024809665,0.003114138,0.022062477,0
0.77890486,0.78182656,0.90691394,0.86735696,0.93980443,1
0.00021825329,0.0033579585,8.130055e-05,0.00040512884,7.153857e-05,0
5.2145544e-05,0.0024967338,4.35684e-05,0.00028512947,0.004164842,0
0.0003960982,0.00069133524,0.0012593344,0.00056981883,0.0034219185,0
0.68569595,0.7263829,0.6830028,0.5524528,0.7251272,1
0.945364,0.93969023,0.9586409,0.90379846,0.90888673,1
0.90498585,0.7513504,0.8228291,0.86747384,0.77079695,1
0.99927986,0.96908385,0.9768325,0.976389,0.96128345,1
0.9242823,0.5382889,0.9043677,0.9348155,0.897242,1
0.21974783,0.36306795,0.1443935,0.09380494,0.056772467,0
0.07105316,0.03632602,0.06353398,0.047974143,0.1566737,0
0.7502721,0.6225946,0.84179735,0.81591123,0.5200465,1
0.9483299,0.90934724,0.9188165,0.85739046,0.8348005,1
0.98841184,0.9804096,0.9983461,0.9965012,0.9981944,1
0.98347074,0.99035597,0.99793774,0.9888805,0.9814802,1
0.52845234,0.60932,0.9349947,0.9658194,0.66444314,1
0.075417295,0.08588877,0.1306824,0.11166462,0.332013,0
0.00047480242,0.01205926,0.0040887417,0.0202079,0.042872444,0
0.9165278,0.655697,0.79263675,0.9218262,0.9115069,1
0.06972356,0.16419677,0.045912113,0.024243005,0.10222488,0
0.00094437297,0.0011295398,0.0001393622,0.00019082245,0.0072591067,0
0.0043390454,0.009942242,0.00072306197,0.0041501024,0.016011821,0
0.9771986,0.82272494,0.90128505,0.92185986,0.9324702,1
0.010365628,0.1474534,0.11529375,0.08657892,0.07740914,0
0.0872588,0.2286504,0.15344588,0.017509747,0.18740492,0
0.41043514,0.48007223,0.47890133,0.39729798,0.6764768,1
0.9782702,0.784985,0.9847601,0.9743,0.9013024,1
0.011975583,0.00018771991,0.0031290238,0.013815198,0.0032338859,0
0.99095577,0.9356513,0.9887418,0.99417686,0.99793124,1
0.6276921,0.5825436,0.6353472,0.34492943,0.66730136,0
0.87032586,0.52548623,0.6653507,0.7039361,0.5409194,1
0.9848027,0.88682115,0.9840938,0.96973014,0.9934551,1
0.9859157,0.9020716,0.99524033,0.9990876,0.981166,1
0.19694541,0.10941297,0.16552638,0.030606257,0.067808196,0
0.29864037,0.15341882,0.49409986,0.40821725,0.5881562,1
0.01102884,0.030440457,0.013113271,0.005685031,0.12943837,0
0.009319914,0.15396535,0.04345196,0.018238828,0.029695284,0
0.00044318696,0.00041413604,0.00073930307,0.0004631798,0.003744193,0
0.91872805,0.94217753,0.95689136,0.9736405,0.95503944,1
0.87270397,0.6853945,0.8950005,0.96360815,0.8976781,1
0.0155702,0.00049466075,0.00050012016,0.0010528824,0.0034446698,0
0.29529208,0.3728031,0.3609593,0.2915715,0.39914846,0
0.01931231,0.06061238,0.0034778374,0.006855559,0.037802447,0
0.6625002,0.78486896,0.80560726,0.9030963,0.6956524,1
0.97931606,0.94705975,0.9979486,0.99748564,0.9975043,1
0.299495,0.71523064,0.36266574,0.27756512,0.3695077,0
0.8648495,0.8864538,0.89615464,0.84604603,0.9169282,1
0.98001057,0.954407,0.99674535,0.9974509,0.92491704,1
0.22674304,0.41612685,0.37438425,0.108145274,0.37618244,0
0.98623055,0.9470671,0.98081654,0.9847342,0.9507684,1
0.95426834,0.83887523,0.9577015,0.9454165,0.9856246,1
0.00113765,0.00020082832,0.00051950687,0.00045263852,0.00017891415,0
0.012557006,0.08502105,0.042397004,0.03111887,0.093318574,0
0.011533824,0.0010444677,0.015135233,0.0017518211,0.024230571,0
0.007709518,0.07121847,0.040244997,0.061919194,0.12782295,0
0.98971623,0.75005877,0.9351883,0.9517942,0.8591908,1
0.96584356,0.7332482,0.7399322,0.8675064,0.87433714,1
0.05454135,0.5846669,0.11254996,0.108680606,0.2720931,0
0.010611582,0.05330688,0.07984172,0.0105235195,0.056147598,0
0.9113979,0.32933608,0.7443235,0.7992536,0.75293183,1
0.9535899,0.7018028,0.9815081,0.95325464,0.9826528,1
0.94592464,0.83523357,0.93127495,0.945018,0.9745155,1
0.86378175,0.87479985,0.9251852,0.93429697,0.8863542,1
2.3161487e-05,0.0001621919,3.018917e-05,0.0001324887,2.574762e-05,0
0.13177626,0.17108227,0.20246036,0.06544208,0.05429567,0
0.00070289953,0.03371133,0.0084717935,0.0091762105,0.0076465253,0
0.96269244,0.4679295,0.98236704,0.9893824,0.99465394,1
0.9665836,0.93177,0.9851852,0.9924725,0.99156344,1
0.9881191,0.91968936,0.99477434,0.9924488,0.9930534,1
0.6015359,0.64431834,0.826651,0.9187743,0.9177436,1
0.19081812,0.40134165,0.47990423,0.3497233,0.2832686,0
0.93476444,0.6615351,0.9089592,0.97340435,0.90903485,1
0.98645324,0.9761663,0.9929507,0.9995865,0.98085624,1
0.6067713,0.44565913,0.63476807,0.6929697,0.46900845,1
0.889214,0.8858379,0.9494303,0.9769201,0.9502591,1
9.937233e-05,4.9987793e-05,0.00017122572,2.894283e-05,1.6797963e-05,0
0.9021783,0.9196818,0.95065343,0.95858663,0.82781124,1
0.0022347153,0.00010646794,0.010145542,0.00023572282,0.00091275555,0
0.07760747,0.045313794,0.16347459,0.041940093,0.08298361,0
0.96428764,0.95216423,0.9999453,0.9998394,0.9949066,1
0.98538566,0.91014844,0.97727364,0.99966455,0.9687459,1
0.63417923,0.7906264,0.79335266,0.7805044,0.64207613,1
0.91638297,0.84408087,0.87129056,0.7901972,0.9581421,1
0.25489858,0.31144074,0.3346465,0.3082756,0.11775791,0
0.9508544,0.7433742,0.95685434,0.90374035,0.91462034,1
0.01129007,0.17177215,0.04666682,0.009418269,0.24223647,0
0.96602774,0.97900105,0.98990506,0.9611146,0.9821703,1
1.0147685e-05,0.0004931829,0.00041857557,3.475439e-05,0.000136444,0
0.0008243179,0.0006879856,0.00017141244,3.863814e-05,0.013525358,0
0.10867966,0.060885817,0.09917296,0.05136392,0.08929663,0
0.8759876,0.8455477,0.72428864,0.79529107,0.6139037,1
0.9980171,0.99337006,0.99923325,0.9993175,0.9910955,1
0.98526204,0.87706906,0.9786939,0.9751643,0.974344,1
0.015667457,0.022986155,0.015355029,0.014297873,0.07962715,0
0.9981175,0.99016684,0.99988234,0.99921227,0.99809533,1
0.105242126,0.16214497,0.19887733,0.0465623,0.43806905,0
0.94645774,0.88034165,0.9346082,0.9819848,0.9617604,1
0.031035291,0.022357423,0.020824086,0.0059190346,0.0155531205,0
0.8971944,0.78017604,0.8764458,0.9955664,0.9557408,1
0.10449908,0.33443955,0.15163541,0.0815817,0.23455429,0
0.037475873,0.4600657,0.01725217,0.028958201,0.06842833,0
0.21906264,0.06139033,0.110177584,0.089843094,0.196136,0
0.003197218,0.0029992242,0.0017541534,0.0013234225,0.008142806,0
0.02402216,0.05931528,0.01367907,0.0036863463,0.027211687,0
0.2685809,0.27846006,0.08725511,0.104200974,0.3064578,0
0.9423563,0.9058787,0.967716,0.97234464,0.93789655,1
0.8744064,0.48793337,0.9295589,0.97017676,0.9314931,1
0.000479576,0.0006156746,0.00014871251,0.00019164883,0.004371811,0
0.99870825,0.98856074,0.99886614,0.9999137,0.9926213,1
0.046806756,0.067807265,0.005156093,0.025532585,0.1950456,0
0.006427305,0.004624101,0.012797751,0.017485416,0.0047757593,0
0.00088056264,0.12416057,0.014735043,0.0026178467,0.04189063,0
0.022336617,0.019720903,0.067777835,0.005400977,0.031013267,0
0.019087313,0.014748714,0.02034518,0.0243262,0.12886073,0
0.00083736645,0.0011968657,0.00018232678,8.580511e-05,0.0037257685,0
0.17239185,0.43075582,0.38948908,0.16931728,0.20574477,0
0.6982976,0.5781795,0.6650081,0.8858807,0.7226571,1
0.940448,0.974643,0.9961987,0.9947111,0.95030224,1
0.9780688,0.7292,0.9454195,0.97261274,0.8014478,1
0.9747936,0.89929354,0.9873377,0.99245095,0.919717,1
0.016195342,0.34400144,0.057581067,0.10724485,0.3616514,0
0.9785407,0.93430626,0.96762663,0.9774729,0.9876351,1
0.9994693,0.9898809,0.9994319,0.9997609,0.99972063,1
0.00058022497,0.07325178,0.0060249637,0.003718132,0.028238285,0
0.99315804,0.885773,0.9787738,0.9861522,0.979792,1
0.9477926,0.90466976,0.9775583,0.9224194,0.9807648,1
0.037452918,0.15717362,0.04835515,0.037179887,0.18871444,0
0.8449606,0.7724684,0.90002364,0.89704096,0.899332,1
0.0008298212,0.000990557,0.00036846122,1.50376345e-05,0.0008173925,0
0.85871243,0.8242155,0.9775417,0.9807329,0.963816,1
0.76165384,0.2985516,0.8173189,0.87815946,0.57193667,1
0.10529325,0.19440769,0.1229953,0.07669014,0.033997543,0
0.8613919,0.7184541,0.9274628,0.95014995,0.73730105,1
0.00032005835,0.00057556276,0.0007674789,0.0051843612,0.0021414766,0
0.99316204,0.88981044,0.9686821,0.96696746,0.98128855,1
0.16271773,0.2691429,0.07253081,0.055359095,0.33056718,0
0.9534366,0.5687857,0.9730199,0.95568955,0.9431228,1
1.3490524e-05,0.00026011674,5.3130883e-05,0.00014792787,0.0007410326,0
0.9624661,0.9537253,0.94730145,0.9626857,0.98273927,1
0.022564312,0.06652211,0.030700866,0.007304503,0.174314,0
0.99959743,0.99262273,0.9997946,0.99863106,0.99745125,1
0.985179,0.9609689,0.9990042,0.9989586,0.9815236,1
0.9663395,0.7700333,0.83637375,0.5242782,0.7073017,1
0.20674896,0.68529725,0.52104497,0.3384577,0.77364004,0
0.99441034,0.96091986,0.9718035,0.98782533,0.9938751,1
0.9048088,0.9073046,0.993057,0.9981558,0.99067336,1
0.46736953,0.54248255,0.3642403,0.2590857,0.19831315,0
0.99514925,0.97090584,0.9977283,0.9897092,0.99923515,1
0.96403086,0.78686476,0.9804326,0.9644974,0.9737283,1
0.86693823,0.8760158,0.8411433,0.66093206,0.63499165,1
0.03508583,0.07309478,0.019666873,0.004060128,0.16459204,0
0.918908,0.57053894,0.97261477,0.94420594,0.93248904,1
0.16892709,0.32089338,0.109547436,0.21556982,0.17628577,0
0.91210026,0.77929544,0.89031494,0.9757671,0.96443284,1
0.006824313,0.00087082863,0.0010116464,0.0026940203,0.0007984895,0
0.74226004,0.820157,0.78576905,0.77501214,0.8799612,1
0.030534906,0.16997156,0.018167203,0.0047556423,0.003190493,0
9.509238e-05,0.00012007235,8.854416e-05,0.00010937249,0.0014948836,0
0.99203026,0.9603645,0.9920941,0.9975823,0.99981165,1
0.9475999,0.8355017,0.8418502,0.8832118,0.6702365,1
0.03749682,0.10670915,0.017898895,0.045928452,0.31002975,0
0.18147494,0.5097441,0.050344232,0.012320371,0.016068801,0
0.10414202,0.10461702,0.11057437,0.0771009,0.073187076,0
0.007874236,0.09028619,0.07055724,0.037302103,0.10327015,0
0.0001232584,0.0018218732,0.00015606999,9.60208e-05,0.00054043846,0
0.8612918,0.8501756,0.94331205,0.8564954,0.7750927,1
0.98432,0.9354592,0.99576366,0.99417794,0.93274546,1
0.7719489,0.35076964,0.8871938,0.9550732,0.9803786,1
0.9685706,0.94173753,0.96967655,0.98373604,0.84780645,1
0.00065373175,0.0012446359,0.00026992065,2.4435534e-05,0.0009788302,0
0.9968177,0.9923202,0.99976116,0.9994678,0.99910563,1
0.0045557288,0.025761344,0.0076468834,0.018699415,0.013444417,0
0.08660389,0.12004488,0.033494867,0.013455389,0.07987012,0
0.9973959,0.9017126,0.98624945,0.9939687,0.9464474,1
0.42080525,0.6015843,0.47850975,0.24884644,0.10552243,0
0.94321615,0.60677105,0.9375867,0.951904,0.57676923,1
0.09214503,0.18152851,0.095687315,0.13209261,0.12093258,0
0.0038431117,0.03567111,0.005158823,0.0017263645,0.0132008465,0
0.039197262,0.44420984,0.2367806,0.032593813,0.21687713,0
0.99641454,0.88964075,0.9925172,0.9856464,0.9962918,1
0.38262838,0.42381752,0.5562844,0.31846428,0.3943806,0
0.9157316,0.8228791,0.94056135,0.9345821,0.84638435,1
0.98763925,0.79119736,0.89771885,0.9727641,0.98325646,1
0.98634857,0.9778032,0.9685724,0.97764117,0.9465172,1
0.98192495,0.900033,0.977794,0.9852759,0.9939024,1
0.074625276,0.0636865,0.014342617,0.012137521,0.20772536,0
0.011032368,0.000469335,0.0024832168,0.0004412996,0.0038877197,0
0.31125483,0.26989305,0.3350681,0.28434208,0.3076746,0
0.006747466,0.0013489196,5.4223343e-05,0.000496682,0.0022187615,0
0.96069425,0.9761244,0.98067766,0.9894644,0.9853903,1
0.99900544,0.94243145,0.9950116,0.9987233,0.98989046,1
0.0036458327,0.00067585864,0.010168112,0.0012904592,0.0032688237,0
0.04761473,0.37844655,0.035640117,0.0148136625,0.18630181,0
0.0009515478,0.0024753828,0.00011319821,0.000102048485,0.0031804815,0
0.0318481,0.001821196,0.0012537804,0.008348374,0.002672317,0
0.9333378,0.24190864,0.9760243,0.9641819,0.6539808,1
0.86460686,0.650387,0.9806178,0.92868936,0.95018226,1
0.000679956,0.0006899577,0.0061420873,0.00036103668,0.006833641,0
0.97638947,0.9438097,0.9551079,0.93640536,0.9091102,1
0.6328055,0.35196546,0.7849963,0.75291806,0.40181896,1
0.074337676,0.16403043,0.50867295,0.1914867,0.21010987,0
0.00038169432,0.0012771124,0.0027755112,0.005262727,0.0003736378,0
0.02583382,0.0014588637,0.0023129773,0.011215038,0.0021356551,0
